timestamp,title,summary,link,source
2025-05-26T21:59:39.798153,"LIVEChild and adult seriously hurt and dozens more injured after car ploughs into UK crowdTwenty-seven people were taken to hospital and 20 others were treated at the scene. The incident in Liverpool is not being treated as terrorism, police say.",LIVEChild and adult seriously hurt and dozens more injured after car ploughs into UK crowdTwenty-seven people were taken to hospital and 20 others wer...,https://www.bbc.comhttps://www.bbc.com/news/live/cn5xnlkegz0t,bbc
2025-05-26T21:59:39.798153,"Moment car drives into crowd at Liverpool trophy paradeA 53-year-old white British man has been arrested after a car drove into pedestrians in Water Street, police say.4 hrs agoLiverpool",Moment car drives into crowd at Liverpool trophy paradeA 53-year-old white British man has been arrested after a car drove into pedestrians in Water S...,https://www.bbc.com/news/videos/c4grq15y6yeo,bbc
2025-05-26T21:59:39.798153,Moment truck explodes while driving through Chicago suburbThe driver was taken to hospital with non-life threatening injuries.3 hrs agoUS & Canada,Moment truck explodes while driving through Chicago suburbThe driver was taken to hospital with non-life threatening injuries.3 hrs agoUS & Canada...,https://www.bbc.com/news/videos/c4grjnd1dveo,bbc
2025-05-26T21:59:39.798153,Could Nigeria's careful ethnic balancing act be under threat?Criticism is growing after several top positions go to members of the president's ethnic Yoruba group.3 hrs agoAfrica,Could Nigeria's careful ethnic balancing act be under threat?Criticism is growing after several top positions go to members of the president's ethnic ...,https://www.bbc.com/news/articles/ce9v2m7k988o,bbc
2025-05-26T21:59:39.798153,Greek coastguards charged over 2023 migrant shipwreckSeventeen coastguards have been charged by a Greek naval court over the deadliest migrant boat disaster in the Mediterranean Sea for a decade.3 hrs agoEurope,Greek coastguards charged over 2023 migrant shipwreckSeventeen coastguards have been charged by a Greek naval court over the deadliest migrant boat di...,https://www.bbc.com/news/articles/cp8yjlzd3pvo,bbc
2025-05-26T21:59:39.798153,"Kremlin calls Trump 'emotional' after US president says Putin is 'crazy'Trump said that Vladimir Putin had gone ""absolutely crazy"" following massive aerial attacks on Ukraine.8 hrs agoWorld","Kremlin calls Trump 'emotional' after US president says Putin is 'crazy'Trump said that Vladimir Putin had gone ""absolutely crazy"" following massive a...",https://www.bbc.com/news/articles/c4g2wz74jdzo,bbc
2025-05-26T21:59:39.798153,"'Flames were everywhere': Children among dead as Israel strikes Gaza schoolIsrael's military says it was targeting a Hamas control centre at the school, where rescuers say displaced families were sheltering.9 hrs agoMiddle East",'Flames were everywhere': Children among dead as Israel strikes Gaza schoolIsrael's military says it was targeting a Hamas control centre at the schoo...,https://www.bbc.com/news/articles/cz9yjj54v3xo,bbc
2025-05-26T21:59:39.798153,"Far-right marchers attack Palestinians as Israel marks taking of JerusalemIsraeli opposition leaders condemned attacks on Palestinians as ""racist"" and a disgrace to Judaism.8 hrs agoMiddle East","Far-right marchers attack Palestinians as Israel marks taking of JerusalemIsraeli opposition leaders condemned attacks on Palestinians as ""racist"" and...",https://www.bbc.com/news/articles/czelwkwn3y2o,bbc
2025-05-26T21:59:39.801152,Ex-police chief convicted of rape and murder escapes Arkansas prison7 hrs agoUS & Canada,Ex-police chief convicted of rape and murder escapes Arkansas prison7 hrs agoUS & Canada...,https://www.bbc.com/news/articles/c9q0n9zjqq3o,bbc
2025-05-26T21:59:39.801152,King Charles and Queen Camilla welcomed in Ottawa amid US tensions5 hrs agoUS & Canada,King Charles and Queen Camilla welcomed in Ottawa amid US tensions5 hrs agoUS & Canada...,https://www.bbc.com/news/articles/cm23dg2eye0o,bbc
2025-05-26T21:59:39.801152,Fears over hazardous spill after cargo ship capsizes off coast of India17 hrs agoAsia,Fears over hazardous spill after cargo ship capsizes off coast of India17 hrs agoAsia...,https://www.bbc.com/news/articles/cdd2mr388ypo,bbc
2025-05-26T21:59:39.801152,"Watch: Push in the face by wife was joke not domestic dispute, says Macron14 hrs agoEurope","Watch: Push in the face by wife was joke not domestic dispute, says Macron14 hrs agoEurope...",https://www.bbc.com/news/videos/c201e8g0yg3o,bbc
2025-05-26T21:59:39.801152,"Fake discounts on Shein 'breach law', EU says9 hrs agoBusiness","Fake discounts on Shein 'breach law', EU says9 hrs agoBusiness...",https://www.bbc.com/news/articles/c62vq1mnndno,bbc
2025-05-26T21:59:39.801152,"'Situation is dire' - BBC returns to Gaza baby left hungry by Israeli blockadeMalnourished five-month-old baby Siwar is now out of hospital in Gaza - but as we found, she and her family are struggling.1 day agoMiddle East",'Situation is dire' - BBC returns to Gaza baby left hungry by Israeli blockadeMalnourished five-month-old baby Siwar is now out of hospital in Gaza - ...,https://www.bbc.com/news/articles/c5y2kd1nkleo,bbc
2025-05-26T21:59:39.801152,What you need to know ahead of South Korea's snap presidential electionThe vote comes after the impeachment and removal of former president Yoon Suk Yeol.4 hrs agoAsia,What you need to know ahead of South Korea's snap presidential electionThe vote comes after the impeachment and removal of former president Yoon Suk Y...,https://www.bbc.com/news/articles/c8e66565wj0o,bbc
2025-05-26T21:59:39.801152,"An Indian teacher was killed - then he got falsely labelled a ""terrorist""Mohammad Iqbal, a teacher in Poonch district, died in cross-border shelling between India and Pakistan.1 day agoAsia","An Indian teacher was killed - then he got falsely labelled a ""terrorist""Mohammad Iqbal, a teacher in Poonch district, died in cross-border shelling b...",https://www.bbc.com/news/articles/c17rw0vy0glo,bbc
2025-05-26T21:59:39.801152,"Rushdie 'pleased' with attacker's maximum sentenceAuthor Sir Salman Rushdie says he hopes the man who stabbed him ""reflects upon his deeds"" in jail.16 hrs agoCulture","Rushdie 'pleased' with attacker's maximum sentenceAuthor Sir Salman Rushdie says he hopes the man who stabbed him ""reflects upon his deeds"" in jail.16...",https://www.bbc.com/news/articles/c5y2kg77drzo,bbc
2025-05-26T21:59:39.802149,"Why is King Charles in Canada, and what is the throne speech?The visit marks the first time for decades that a monarch has formally opened the parliament in Ottawa.5 hrs agoUS & Canada","Why is King Charles in Canada, and what is the throne speech?The visit marks the first time for decades that a monarch has formally opened the parliam...",https://www.bbc.com/news/articles/cg711lg8mv8o,bbc
2025-05-26T21:59:39.802149,What you need to know ahead of South Korea's snap presidential electionThe vote comes after the impeachment and removal of former president Yoon Suk Yeol.4 hrs agoAsia,What you need to know ahead of South Korea's snap presidential electionThe vote comes after the impeachment and removal of former president Yoon Suk Y...,https://www.bbc.com/news/articles/c8e66565wj0o,bbc
2025-05-26T21:59:39.802149,"Shubman Gill takes guard - but can the Indian batter lead from the front?To pull India out of the current rut, Gill will have to lead the way as batter and captain in charge of a new-look team.3 hrs agoEngland","Shubman Gill takes guard - but can the Indian batter lead from the front?To pull India out of the current rut, Gill will have to lead the way as batte...",https://www.bbc.com/news/articles/cx2r532gjyno,bbc
2025-05-26T21:59:39.802149,"The people who think AI might become consciousWith a leap in the evolution of large language models, some leading thinkers are questioning whether AI might become sentient1 day agoBBC InDepth","The people who think AI might become consciousWith a leap in the evolution of large language models, some leading thinkers are questioning whether AI ...",https://www.bbc.com/news/articles/c0k3700zljjo,bbc
2025-05-26T21:59:39.802149,"An Indian teacher was killed - then he got falsely labelled a ""terrorist""Mohammad Iqbal, a teacher in Poonch district, died in cross-border shelling between India and Pakistan.1 day agoAsia","An Indian teacher was killed - then he got falsely labelled a ""terrorist""Mohammad Iqbal, a teacher in Poonch district, died in cross-border shelling b...",https://www.bbc.com/news/articles/c17rw0vy0glo,bbc
