timestamp,title,summary,link,source
2025-05-21T11:49:17Z,AMD takes aim at Intel with new 96-core Threadripper 9000 series CPU - The Verge,AMD is launching new Zen 5-powered Threadripper CPUs. The Threadripper 9000 series are designed to compete with Intel’s Xeon chips.,https://www.theverge.com/news/671490/amd-threadripper-9000-series-cpus-release-date,newsapi
2025-05-21T11:44:00Z,"US must keep control of migrants sent to South Sudan in case removals were unlawful, judge rules - AP News",A federal judge ruled late Tuesday that U.S. officials must retain custody and control of migrants apparently removed to South Sudan in case he orders their removals were unlawful. U.S. District Judge Brian E. Murphy in Massachusetts ordered an emergency hear…,https://apnews.com/article/deportation-immigration-south-sudan-department-of-homeland-security-300e8c704402e2cb3c920d251b7fa876,newsapi
2025-05-21T11:28:00Z,Pope Leo XIV calls for aid to reach Gaza and an end to hostilities in his first general audience - AP News,"Pope Leo XIV has called for humanitarian aid to reach the Gaza Strip and for an end to the “heartbreaking” toll on its people. The appeal came as Leo presided over his first general audience in St. Peter’s Square on Wednesday. The Vatican said that around 40,…",https://apnews.com/article/vatican-pope-leo-gaza-aid-c5b3cf3e4c201c72a9e0f3c1ddf61c01,newsapi
2025-05-21T10:00:00Z,"Trump’s ‘big, beautiful bill’ could force NY businesses to shell out billions more in taxes — here’s why - New York Post","Tucked away in Trump’s 1,100-page “big, beautiful bill” for federal tax cuts is a one-sentence proposal to curtail workarounds to the SALT cap that took the form of pass-through e…",https://nypost.com/2025/05/21/business/trumps-big-beautiful-bill-could-force-ny-businesses-to-shell-out-billions-more-in-taxes/,newsapi
2025-05-21T09:55:00Z,Why South Africa’s president could be walking into an Oval Office ‘buzzsaw’ - Politico,Cyril Ramaphosa wants to talk trade. But President Trump remains fixated on his country’s racial politics.,https://www.politico.com/news/2025/05/21/why-south-africas-president-could-be-walking-into-an-oval-office-buzzsaw-00361128,newsapi
2025-05-21T09:23:34Z,Russia’s Putin visits Kursk as Ukraine says six killed in missile strike - Al Jazeera,Putin’s visit is the first to the region since Russia claimed its forces had ejected Ukrainian troops in late April.,https://www.aljazeera.com/news/2025/5/21/russias-putin-visits-kursk-as-ukraine-says-six-killed-in-missile-strike,newsapi
2025-05-21T09:00:00Z,House GOP lawmakers are proposing nearly $1 trillion in cuts to Medicaid and food stamps. Here’s who could be impacted - CNN,"House Republicans are pushing to slash at least $1 trillion from two of the nation’s bedrock safety net programs, Medicaid and food stamps, as part of their sweeping package aimed at enacting President Donald Trump’s agenda. If the legislation is approved, mi…",https://www.cnn.com/2025/05/21/politics/medicaid-food-stamps-gop-proposed-cuts,newsapi
2025-05-21T08:31:30Z,Twice the Size and 50x the Power: Jupiter’s Primordial Past Revealed - SciTechDaily,"Jupiter wasn’t always the planet we know today—it was once twice as big, had a magnetic field 50 times stronger, and its early might shaped the very architecture of our solar system. Using the orbits of two tiny inner moons, scientists have reverse-engineered…",https://scitechdaily.com/?p=476212,newsapi
2025-05-21T08:01:00Z,Tourists scramble as 600-year-old Chinese tower partially collapses - CNN,Visitors to a centuries-old tourist site in eastern China were sent scrambling after hundreds of roof tiles came loose and cascaded more than two stories to the ground.,https://www.cnn.com/2025/05/21/travel/china-fengyang-drum-tower-tile-falling-intl-hnk,newsapi
2025-05-21T05:01:56Z,SpaceX launches 23 Starlink satellites to orbit on brand-new Falcon 9 rocket after abort (photos) - Space,Liftoff occurred at 11:19 p.m. ET on Tuesday (May 20).,https://www.space.com/space-exploration/launches-spacecraft/spacex-launches-23-starlink-satellites-to-orbit-on-brand-new-falcon-9-rocket-after-abort-photos,newsapi
2025-05-21T04:36:06Z,Fortnite back on US Apple app store after ban lifted - BBC,It was removed in 2020 for violating Apple's policies by launching its own in-app payment system.,https://www.bbc.com/news/articles/c0711mrl470o,newsapi
2025-05-21T03:56:15Z,Google Unveils Android XR Glasses with Gemini AI Integration - Decrypt,"Google’s demo of the Android XR showed off features including livestreaming, photo capture, and Google Maps virtual display.",https://decrypt.co/321236/google-unveils-android-xr-glasses-gemini-ai-integration,newsapi
2025-05-21T03:45:41Z,"""Lawfare"": Andrew Cuomo rep takes aim at Trump amid reports he's under DOJ investigation - Axios","It's ""election interference plain and simple — something President Trump"" said he's against, the rep said.",https://www.axios.com/2025/05/21/andrew-cuomo-doj-investigation-nyc-mayoral-race,newsapi
2025-05-21T02:59:00Z,‘The Voice’ Season 27 Winner Crowned On NBC - Deadline,"Jadyn Cree, Adam David, Lucía Flores-Wiseman, Jaelen Johnson, and Renzo made it to the Season 27 finale of 'The Voice' and one was crowned the winner.",http://deadline.com/2025/05/the-voice-season-27-winner-nbc-1236406827/,newsapi
2025-05-21T02:31:46Z,Alarming Sea Level Rise Expected Even With 1.5°C Warming Limit - ScienceAlert,"Rising seas will severely test humanity's resilience in the second half of the 21st century and beyond, even if nations defy the odds and cap global warming at the ambitious 1.5 degrees Celsius target, researchers said Tuesday.",https://www.sciencealert.com/alarming-sea-level-rise-expected-even-with-1-5c-warming-limit,newsapi
2025-05-21T01:03:00Z,Elon Musk sends strong message to Tesla stock investors - TheStreet,Musk assuaged investor fears at the Qatar Economic Forum on Tuesday.,https://www.thestreet.com/automotive/elon-musk-sends-strong-message-to-tesla-stock-investors,newsapi
2025-05-21T00:32:44Z,The surprising link between that 'plastic spoon' of microplastics in your brain and what you eat - Fortune,Here's what the latest research says.,https://fortune.com/well/2025/05/20/the-plastic-spoon-of-microplastics-in-your-brain-could-stem-from-these-foods-that-are-wrecking-your-health-researchers-say/,newsapi
2025-05-20T23:21:15Z,Measles warning issued following Shakira concert at MetLife - New York Daily News,Shakira fans who attended the singer’s Thursday show at MetLife Stadium are being warned by health officials that at least one concertgoer had the measles.,https://www.nydailynews.com/2025/05/20/shakira-concert-measles-warning-metlife-stadium/,newsapi
2025-05-20T22:28:46Z,49ers announce Brock Purdy’s five-year contract extension - NBC Sports,"Brock Purdy officially signed his five-year contract extension through the 2030 season, the team announced Tuesday.",https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/49ers-announce-brock-purdys-five-year-contract-extension,newsapi
2025-05-20T16:20:00Z,‘Lilo & Stitch’ Review: ‘Ohana’ Means Familiar in a Disney Live-Action Redo That Barely Strays From Its Source - Variety,"Director Dean Fleischer Camp delivers the same laughs and heart as 2002's 'Lilo & Stitch,' though his leads were more appealing in animated form.",https://variety.com/2025/film/reviews/lilo-and-stitch-review-1236404657/,newsapi
2025-05-20T15:38:16Z,Here’s what actually shapes your prostate cancer risk - BBC Science Focus Magazine,Joe Biden’s diagnosis with aggressive prostate cancer has sparked a fresh wave of concern – and confusion. This is what the science really says,https://www.sciencefocus.com/news/prostate-cancer-risk,newsapi
